#k  alpha  peak_neg  peak_pos  theta_neg  theta_pos  peak_separation54.5982 -2 -3.73871 1.32295 -0.76 1.86 2.62
0.0183156 -0.86 -0.137597 0.0768976 3.38 4.94 1.56
0.000335463 -0.86 -0.0163431 0.00905982 5.52 7.08 1.56
54.5982 -0.84 -3.55921 1.99275 -0.48 1.52 2
1 -0.84 -0.996643 0.559605 1.28 2.9 1.62
0.000335463 -0.84 -0.0154185 0.00865399 5.56 7.14 1.58
0.0183156 -0.84 -0.13296 0.0752424 3.4 4.98 1.58
54.5982 -0.82 -3.56795 2.01633 -0.5 1.52 2.02
1 -0.82 -0.986684 0.560941 1.28 2.92 1.64
0.000335463 -0.82 -0.0145299 0.00825948 5.6 7.2 1.6
0.0183156 -0.82 -0.128402 0.0736018 3.42 5 1.58
54.5982 -0.8 -3.57694 2.04068 -0.5 1.5 2
0.000335463 -0.8 -0.0136768 0.00787638 5.64 7.26 1.62
1 -0.8 -0.976732 0.562424 1.26 2.92 1.66
0.0183156 -0.8 -0.123923 0.0719764 3.44 5.04 1.6
54.5982 -0.78 -3.5862 2.06588 -0.52 1.5 2.02
0.000335463 -0.78 -0.0128587 0.00750476 5.7 7.32 1.62
1 -0.78 -0.966835 0.564041 1.26 2.92 1.66
0.0183156 -0.78 -0.119525 0.0703628 3.46 5.06 1.6
54.5982 -0.76 -3.59565 2.09188 -0.54 1.48 2.02
0.000335463 -0.76 -0.0120753 0.00714461 5.74 7.38 1.64
0.0183156 -0.76 -0.115208 0.0687708 3.48 5.1 1.62
1 -0.76 -0.956947 0.565808 1.26 2.94 1.68
0.000335463 -0.74 -0.0113253 0.0067959 5.78 7.44 1.66
54.5982 -0.74 -3.6053 2.11882 -0.56 1.48 2.04
0.0183156 -0.74 -0.110973 0.0671928 3.48 5.14 1.66
1 -0.74 -0.947072 0.567779 1.26 2.94 1.68
54.5982 -0.72 -3.61523 2.14663 -0.56 1.48 2.04
0.000335463 -0.72 -0.0106082 0.00645852 5.82 7.5 1.68
0.0183156 -0.72 -0.106823 0.0656307 3.5 5.18 1.68
1 -0.72 -0.937234 0.56992 1.24 2.94 1.7
0.000335463 -0.7 -0.0099237 0.00613238 5.88 7.56 1.68
54.5982 -0.7 -3.62542 2.17548 -0.58 1.46 2.04
0.0183156 -0.7 -0.102757 0.0640895 3.52 5.2 1.68
1 -0.7 -0.927454 0.572249 1.24 2.96 1.72
0.000335463 -0.68 -0.00927084 0.00581731 5.92 7.62 1.7
54.5982 -0.68 -3.63582 2.20528 -0.6 1.46 2.06
0.0183156 -0.68 -0.0987756 0.0625683 3.54 5.24 1.7
1 -0.68 -0.917692 0.574839 1.24 2.96 1.72
54.5982 -0.66 -3.64644 2.2362 -0.62 1.44 2.06
0.000335463 -0.66 -0.00864866 0.00551315 5.96 7.68 1.72
0.0183156 -0.66 -0.09488 0.0610667 3.56 5.28 1.72
1 -0.66 -0.908005 0.577652 1.22 2.96 1.74
54.5982 -0.64 -3.6573 2.26817 -0.64 1.44 2.08
0.000335463 -0.64 -0.00805703 0.00522011 6.02 7.76 1.74
0.0183156 -0.64 -0.0910707 0.0595862 3.58 5.32 1.74
1 -0.64 -0.898363 0.580715 1.22 2.98 1.76
54.5982 -0.62 -3.66842 2.30134 -0.64 1.42 2.06
0.000335463 -0.62 -0.00749469 0.00493796 6.06 7.82 1.76
0.0183156 -0.62 -0.0873485 0.0581282 3.6 5.36 1.76
1 -0.62 -0.888796 0.584107 1.2 2.98 1.78
54.5982 -0.6 -3.6798 2.33569 -0.66 1.42 2.08
0.000335463 -0.6 -0.00696108 0.0046665 6.12 7.9 1.78
0.0183156 -0.6 -0.083714 0.056694 3.62 5.4 1.78
1 -0.6 -0.87929 0.587798 1.2 2.98 1.78
54.5982 -0.58 -3.69142 2.37132 -0.68 1.4 2.08
0.000335463 -0.58 -0.00645547 0.0044057 6.16 7.96 1.8
1 -0.58 -0.86989 0.591839 1.18 3 1.82
0.0183156 -0.58 -0.0801676 0.0552851 3.64 5.44 1.8
54.5982 -0.56 -3.70326 2.40826 -0.7 1.4 2.1
0.000335463 -0.56 -0.00597691 0.00415558 6.22 8.04 1.82
1 -0.56 -0.860566 0.596295 1.16 3 1.84
0.0183156 -0.56 -0.0767099 0.0539026 3.66 5.48 1.82
54.5982 -0.54 -3.71534 2.44659 -0.72 1.38 2.1
0.000335463 -0.54 -0.00552485 0.00391578 6.26 8.12 1.86
1 -0.54 -0.851345 0.60116 1.16 3 1.84
0.0183156 -0.54 -0.0733414 0.0525479 3.68 5.52 1.84
54.5982 -0.52 -3.72764 2.48635 -0.74 1.38 2.12
0.000335463 -0.52 -0.00509823 0.00368625 6.32 8.2 1.88
1 -0.52 -0.842259 0.606525 1.14 3.02 1.88
0.0183156 -0.52 -0.0700642 0.0512224 3.68 5.56 1.88
54.5982 -0.5 -3.74016 2.52763 -0.76 1.36 2.12
0.000335463 -0.5 -0.00469648 0.00346691 6.36 8.28 1.92
1 -0.5 -0.833298 0.612431 1.12 3.02 1.9
0.0183156 -0.5 -0.0668773 0.0499275 3.7 5.6 1.9
54.5982 -0.48 -3.75291 2.57045 -0.78 1.36 2.14
0.000335463 -0.48 -0.00431856 0.00325761 6.42 8.36 1.94
1 -0.48 -0.824479 0.618915 1.1 3.04 1.94
0.0183156 -0.48 -0.0637802 0.0486679 3.72 5.66 1.94
54.5982 -0.46 -3.76587 2.61489 -0.8 1.34 2.14
0.000335463 -0.46 -0.00396384 0.00305819 6.46 8.44 1.98
1 -0.46 -0.815818 0.626123 1.08 3.04 1.96
0.0183156 -0.46 -0.0607739 0.0474442 3.72 5.7 1.98
54.5982 -0.44 -3.77904 2.66101 -0.82 1.34 2.16
0.000335463 -0.44 -0.00363132 0.00286843 6.52 8.52 2
1 -0.44 -0.807332 0.63407 1.06 3.04 1.98
0.0183156 -0.44 -0.05786 0.0462569 3.74 5.74 2
54.5982 -0.42 -3.79242 2.70883 -0.82 1.32 2.14
0.000335463 -0.42 -0.00332031 0.00268828 6.56 8.62 2.06
1 -0.42 -0.799058 0.642893 1.02 3.06 2.04
0.0183156 -0.42 -0.0550359 0.0451123 3.76 5.8 2.04
54.5982 -0.4 -3.806 2.75839 -0.84 1.32 2.16
0.000335463 -0.4 -0.00302983 0.0025176 6.6 8.7 2.1
1 -0.4 -0.791001 0.652719 1 3.06 2.06
0.0183156 -0.4 -0.0523051 0.0440117 3.76 5.84 2.08
54.5982 -0.38 -3.81976 2.80968 -0.86 1.3 2.16
0.000335463 -0.38 -0.00275922 0.00235616 6.66 8.8 2.14
1 -0.38 -0.783185 0.663648 0.96 3.06 2.1
